date,nav,scheme_name
14-10-2019,74.96180,UTI Nifty 50 Index Fund - Growth Option- Direct
11-10-2019,74.72390,UTI Nifty 50 Index Fund - Growth Option- Direct
10-10-2019,74.25820,UTI Nifty 50 Index Fund - Growth Option- Direct
09-10-2019,74.77910,UTI Nifty 50 Index Fund - Growth Option- Direct
07-10-2019,73.54440,UTI Nifty 50 Index Fund - Growth Option- Direct
04-10-2019,73.86490,UTI Nifty 50 Index Fund - Growth Option- Direct
03-10-2019,74.78570,UTI Nifty 50 Index Fund - Growth Option- Direct
01-10-2019,75.08990,UTI Nifty 50 Index Fund - Growth Option- Direct
30-09-2019,75.84640,UTI Nifty 50 Index Fund - Growth Option- Direct
27-09-2019,76.09760,UTI Nifty 50 Index Fund - Growth Option- Direct
26-09-2019,76.48700,UTI Nifty 50 Index Fund - Growth Option- Direct
25-09-2019,75.62180,UTI Nifty 50 Index Fund - Growth Option- Direct
24-09-2019,76.60010,UTI Nifty 50 Index Fund - Growth Option- Direct
23-09-2019,76.67950,UTI Nifty 50 Index Fund - Growth Option- Direct
20-09-2019,74.52460,UTI Nifty 50 Index Fund - Growth Option- Direct
19-09-2019,70.76560,UTI Nifty 50 Index Fund - Growth Option- Direct
18-09-2019,71.66330,UTI Nifty 50 Index Fund - Growth Option- Direct
17-09-2019,71.51110,UTI Nifty 50 Index Fund - Growth Option- Direct
16-09-2019,72.74180,UTI Nifty 50 Index Fund - Growth Option- Direct
13-09-2019,73.22070,UTI Nifty 50 Index Fund - Growth Option- Direct
12-09-2019,72.60620,UTI Nifty 50 Index Fund - Growth Option- Direct
11-09-2019,72.95580,UTI Nifty 50 Index Fund - Growth Option- Direct
09-09-2019,72.74000,UTI Nifty 50 Index Fund - Growth Option- Direct
06-09-2019,72.36540,UTI Nifty 50 Index Fund - Growth Option- Direct
05-09-2019,71.71510,UTI Nifty 50 Index Fund - Growth Option- Direct
04-09-2019,71.69420,UTI Nifty 50 Index Fund - Growth Option- Direct
03-09-2019,71.38590,UTI Nifty 50 Index Fund - Growth Option- Direct
30-08-2019,72.87470,UTI Nifty 50 Index Fund - Growth Option- Direct
29-08-2019,72.38040,UTI Nifty 50 Index Fund - Growth Option- Direct
28-08-2019,73.02650,UTI Nifty 50 Index Fund - Growth Option- Direct
27-08-2019,73.41790,UTI Nifty 50 Index Fund - Growth Option- Direct
26-08-2019,73.10440,UTI Nifty 50 Index Fund - Growth Option- Direct
23-08-2019,71.59710,UTI Nifty 50 Index Fund - Growth Option- Direct
22-08-2019,71.01670,UTI Nifty 50 Index Fund - Growth Option- Direct
21-08-2019,72.17300,UTI Nifty 50 Index Fund - Growth Option- Direct
20-08-2019,72.80730,UTI Nifty 50 Index Fund - Growth Option- Direct
19-08-2019,73.04640,UTI Nifty 50 Index Fund - Growth Option- Direct
16-08-2019,72.99280,UTI Nifty 50 Index Fund - Growth Option- Direct
14-08-2019,72.87170,UTI Nifty 50 Index Fund - Growth Option- Direct
13-08-2019,72.16710,UTI Nifty 50 Index Fund - Growth Option- Direct
09-08-2019,73.36250,UTI Nifty 50 Index Fund - Growth Option- Direct
08-08-2019,72.85390,UTI Nifty 50 Index Fund - Growth Option- Direct
07-08-2019,71.67400,UTI Nifty 50 Index Fund - Growth Option- Direct
06-08-2019,72.28530,UTI Nifty 50 Index Fund - Growth Option- Direct
05-08-2019,71.72140,UTI Nifty 50 Index Fund - Growth Option- Direct
02-08-2019,72.60970,UTI Nifty 50 Index Fund - Growth Option- Direct
01-08-2019,72.45970,UTI Nifty 50 Index Fund - Growth Option- Direct
31-07-2019,73.34900,UTI Nifty 50 Index Fund - Growth Option- Direct
30-07-2019,73.13220,UTI Nifty 50 Index Fund - Growth Option- Direct
29-07-2019,73.81630,UTI Nifty 50 Index Fund - Growth Option- Direct
26-07-2019,74.43930,UTI Nifty 50 Index Fund - Growth Option- Direct
25-07-2019,74.22790,UTI Nifty 50 Index Fund - Growth Option- Direct
24-07-2019,74.34030,UTI Nifty 50 Index Fund - Growth Option- Direct
23-07-2019,74.69470,UTI Nifty 50 Index Fund - Growth Option- Direct
22-07-2019,74.79540,UTI Nifty 50 Index Fund - Growth Option- Direct
19-07-2019,75.26670,UTI Nifty 50 Index Fund - Growth Option- Direct
18-07-2019,76.38740,UTI Nifty 50 Index Fund - Growth Option- Direct
17-07-2019,76.97090,UTI Nifty 50 Index Fund - Growth Option- Direct
16-07-2019,76.80740,UTI Nifty 50 Index Fund - Growth Option- Direct
15-07-2019,76.30540,UTI Nifty 50 Index Fund - Growth Option- Direct
12-07-2019,76.06340,UTI Nifty 50 Index Fund - Growth Option- Direct
11-07-2019,76.26170,UTI Nifty 50 Index Fund - Growth Option- Direct
10-07-2019,75.69570,UTI Nifty 50 Index Fund - Growth Option- Direct
09-07-2019,76.06840,UTI Nifty 50 Index Fund - Growth Option- Direct
08-07-2019,76.08720,UTI Nifty 50 Index Fund - Growth Option- Direct
05-07-2019,77.74090,UTI Nifty 50 Index Fund - Growth Option- Direct
04-07-2019,78.63190,UTI Nifty 50 Index Fund - Growth Option- Direct
03-07-2019,78.41620,UTI Nifty 50 Index Fund - Growth Option- Direct
02-07-2019,78.37390,UTI Nifty 50 Index Fund - Growth Option- Direct
01-07-2019,78.08110,UTI Nifty 50 Index Fund - Growth Option- Direct
28-06-2019,77.57800,UTI Nifty 50 Index Fund - Growth Option- Direct
27-06-2019,77.92450,UTI Nifty 50 Index Fund - Growth Option- Direct
26-06-2019,77.96520,UTI Nifty 50 Index Fund - Growth Option- Direct
25-06-2019,77.63000,UTI Nifty 50 Index Fund - Growth Option- Direct
24-06-2019,76.99500,UTI Nifty 50 Index Fund - Growth Option- Direct
21-06-2019,77.15610,UTI Nifty 50 Index Fund - Growth Option- Direct
20-06-2019,77.86270,UTI Nifty 50 Index Fund - Growth Option- Direct
19-06-2019,76.87560,UTI Nifty 50 Index Fund - Growth Option- Direct
18-06-2019,76.87640,UTI Nifty 50 Index Fund - Growth Option- Direct
17-06-2019,76.75020,UTI Nifty 50 Index Fund - Growth Option- Direct
14-06-2019,77.74190,UTI Nifty 50 Index Fund - Growth Option- Direct
13-06-2019,78.33700,UTI Nifty 50 Index Fund - Growth Option- Direct
12-06-2019,78.21540,UTI Nifty 50 Index Fund - Growth Option- Direct
11-06-2019,78.60540,UTI Nifty 50 Index Fund - Growth Option- Direct
10-06-2019,78.32410,UTI Nifty 50 Index Fund - Growth Option- Direct
07-06-2019,77.98420,UTI Nifty 50 Index Fund - Growth Option- Direct
06-06-2019,77.80800,UTI Nifty 50 Index Fund - Growth Option- Direct
04-06-2019,78.97560,UTI Nifty 50 Index Fund - Growth Option- Direct
03-06-2019,79.38450,UTI Nifty 50 Index Fund - Growth Option- Direct
31-05-2019,78.29190,UTI Nifty 50 Index Fund - Growth Option- Direct
30-05-2019,78.44360,UTI Nifty 50 Index Fund - Growth Option- Direct
29-05-2019,77.88770,UTI Nifty 50 Index Fund - Growth Option- Direct
28-05-2019,78.33160,UTI Nifty 50 Index Fund - Growth Option- Direct
27-05-2019,78.30110,UTI Nifty 50 Index Fund - Growth Option- Direct
24-05-2019,77.77240,UTI Nifty 50 Index Fund - Growth Option- Direct
23-05-2019,76.54540,UTI Nifty 50 Index Fund - Growth Option- Direct
22-05-2019,77.07570,UTI Nifty 50 Index Fund - Growth Option- Direct
21-05-2019,76.80680,UTI Nifty 50 Index Fund - Growth Option- Direct
20-05-2019,77.58880,UTI Nifty 50 Index Fund - Growth Option- Direct
17-05-2019,74.82930,UTI Nifty 50 Index Fund - Growth Option- Direct
16-05-2019,73.84580,UTI Nifty 50 Index Fund - Growth Option- Direct
15-05-2019,73.18910,UTI Nifty 50 Index Fund - Growth Option- Direct
14-05-2019,73.61590,UTI Nifty 50 Index Fund - Growth Option- Direct
13-05-2019,73.13250,UTI Nifty 50 Index Fund - Growth Option- Direct
10-05-2019,73.98940,UTI Nifty 50 Index Fund - Growth Option- Direct
09-05-2019,74.14020,UTI Nifty 50 Index Fund - Growth Option- Direct
08-05-2019,74.51880,UTI Nifty 50 Index Fund - Growth Option- Direct
07-05-2019,75.42660,UTI Nifty 50 Index Fund - Growth Option- Direct
06-05-2019,76.06920,UTI Nifty 50 Index Fund - Growth Option- Direct
03-05-2019,76.81790,UTI Nifty 50 Index Fund - Growth Option- Direct
02-05-2019,76.90030,UTI Nifty 50 Index Fund - Growth Option- Direct
30-04-2019,77.05380,UTI Nifty 50 Index Fund - Growth Option- Direct
26-04-2019,77.09640,UTI Nifty 50 Index Fund - Growth Option- Direct
25-04-2019,76.35670,UTI Nifty 50 Index Fund - Growth Option- Direct
24-04-2019,76.91010,UTI Nifty 50 Index Fund - Growth Option- Direct
23-04-2019,75.92540,UTI Nifty 50 Index Fund - Growth Option- Direct
22-04-2019,76.04700,UTI Nifty 50 Index Fund - Growth Option- Direct
18-04-2019,77.08490,UTI Nifty 50 Index Fund - Growth Option- Direct
16-04-2019,77.31020,UTI Nifty 50 Index Fund - Growth Option- Direct
15-04-2019,76.67680,UTI Nifty 50 Index Fund - Growth Option- Direct
12-04-2019,76.37030,UTI Nifty 50 Index Fund - Growth Option- Direct
11-04-2019,76.06450,UTI Nifty 50 Index Fund - Growth Option- Direct
10-04-2019,75.98360,UTI Nifty 50 Index Fund - Growth Option- Direct
09-04-2019,76.55760,UTI Nifty 50 Index Fund - Growth Option- Direct
08-04-2019,76.11660,UTI Nifty 50 Index Fund - Growth Option- Direct
05-04-2019,76.51900,UTI Nifty 50 Index Fund - Growth Option- Direct
04-04-2019,76.07410,UTI Nifty 50 Index Fund - Growth Option- Direct
03-04-2019,76.37650,UTI Nifty 50 Index Fund - Growth Option- Direct
02-04-2019,76.83270,UTI Nifty 50 Index Fund - Growth Option- Direct
01-04-2019,76.54280,UTI Nifty 50 Index Fund - Growth Option- Direct
29-03-2019,76.24500,UTI Nifty 50 Index Fund - Growth Option- Direct
28-03-2019,75.89220,UTI Nifty 50 Index Fund - Growth Option- Direct
27-03-2019,75.07180,UTI Nifty 50 Index Fund - Growth Option- Direct
26-03-2019,75.31830,UTI Nifty 50 Index Fund - Growth Option- Direct
25-03-2019,74.47310,UTI Nifty 50 Index Fund - Growth Option- Direct
22-03-2019,75.14710,UTI Nifty 50 Index Fund - Growth Option- Direct
20-03-2019,75.55200,UTI Nifty 50 Index Fund - Growth Option- Direct
19-03-2019,75.62790,UTI Nifty 50 Index Fund - Growth Option- Direct
18-03-2019,75.16750,UTI Nifty 50 Index Fund - Growth Option- Direct
15-03-2019,74.93610,UTI Nifty 50 Index Fund - Growth Option- Direct
14-03-2019,74.37860,UTI Nifty 50 Index Fund - Growth Option- Direct
13-03-2019,74.34790,UTI Nifty 50 Index Fund - Growth Option- Direct
12-03-2019,74.07660,UTI Nifty 50 Index Fund - Growth Option- Direct
11-03-2019,73.20450,UTI Nifty 50 Index Fund - Growth Option- Direct
08-03-2019,72.33570,UTI Nifty 50 Index Fund - Growth Option- Direct
07-03-2019,72.48540,UTI Nifty 50 Index Fund - Growth Option- Direct
06-03-2019,72.45130,UTI Nifty 50 Index Fund - Growth Option- Direct
05-03-2019,72.02210,UTI Nifty 50 Index Fund - Growth Option- Direct
01-03-2019,71.21090,UTI Nifty 50 Index Fund - Growth Option- Direct
28-02-2019,70.74650,UTI Nifty 50 Index Fund - Growth Option- Direct
27-02-2019,70.81300,UTI Nifty 50 Index Fund - Growth Option- Direct
26-02-2019,71.00050,UTI Nifty 50 Index Fund - Growth Option- Direct
25-02-2019,71.29420,UTI Nifty 50 Index Fund - Growth Option- Direct
22-02-2019,70.71600,UTI Nifty 50 Index Fund - Growth Option- Direct
21-02-2019,70.70470,UTI Nifty 50 Index Fund - Growth Option- Direct
20-02-2019,70.33390,UTI Nifty 50 Index Fund - Growth Option- Direct
19-02-2019,69.47450,UTI Nifty 50 Index Fund - Growth Option- Direct
18-02-2019,69.71430,UTI Nifty 50 Index Fund - Growth Option- Direct
15-02-2019,70.26180,UTI Nifty 50 Index Fund - Growth Option- Direct
14-02-2019,70.40390,UTI Nifty 50 Index Fund - Growth Option- Direct
13-02-2019,70.70780,UTI Nifty 50 Index Fund - Growth Option- Direct
12-02-2019,70.95510,UTI Nifty 50 Index Fund - Growth Option- Direct
11-02-2019,71.32140,UTI Nifty 50 Index Fund - Growth Option- Direct
08-02-2019,71.66380,UTI Nifty 50 Index Fund - Growth Option- Direct
07-02-2019,72.48610,UTI Nifty 50 Index Fund - Growth Option- Direct
06-02-2019,72.44100,UTI Nifty 50 Index Fund - Growth Option- Direct
05-02-2019,71.58500,UTI Nifty 50 Index Fund - Growth Option- Direct
04-02-2019,71.43970,UTI Nifty 50 Index Fund - Growth Option- Direct
01-02-2019,71.31860,UTI Nifty 50 Index Fund - Growth Option- Direct
31-01-2019,70.90930,UTI Nifty 50 Index Fund - Growth Option- Direct
30-01-2019,69.73850,UTI Nifty 50 Index Fund - Growth Option- Direct
29-01-2019,69.74150,UTI Nifty 50 Index Fund - Growth Option- Direct
28-01-2019,69.80060,UTI Nifty 50 Index Fund - Growth Option- Direct
25-01-2019,70.57890,UTI Nifty 50 Index Fund - Growth Option- Direct
24-01-2019,71.03170,UTI Nifty 50 Index Fund - Growth Option- Direct
23-01-2019,70.88760,UTI Nifty 50 Index Fund - Growth Option- Direct
22-01-2019,71.48400,UTI Nifty 50 Index Fund - Growth Option- Direct
21-01-2019,71.73980,UTI Nifty 50 Index Fund - Growth Option- Direct
18-01-2019,71.38150,UTI Nifty 50 Index Fund - Growth Option- Direct
17-01-2019,71.37040,UTI Nifty 50 Index Fund - Growth Option- Direct
16-01-2019,71.26630,UTI Nifty 50 Index Fund - Growth Option- Direct
15-01-2019,71.24380,UTI Nifty 50 Index Fund - Growth Option- Direct
14-01-2019,70.27000,UTI Nifty 50 Index Fund - Growth Option- Direct
11-01-2019,70.64510,UTI Nifty 50 Index Fund - Growth Option- Direct
10-01-2019,70.81940,UTI Nifty 50 Index Fund - Growth Option- Direct
09-01-2019,71.03900,UTI Nifty 50 Index Fund - Growth Option- Direct
08-01-2019,70.69400,UTI Nifty 50 Index Fund - Growth Option- Direct
07-01-2019,70.50030,UTI Nifty 50 Index Fund - Growth Option- Direct
04-01-2019,70.20650,UTI Nifty 50 Index Fund - Growth Option- Direct
03-01-2019,69.84700,UTI Nifty 50 Index Fund - Growth Option- Direct
02-01-2019,70.63270,UTI Nifty 50 Index Fund - Growth Option- Direct
01-01-2019,71.40100,UTI Nifty 50 Index Fund - Growth Option- Direct
31-12-2018,71.09020,UTI Nifty 50 Index Fund - Growth Option- Direct
28-12-2018,71.07410,UTI Nifty 50 Index Fund - Growth Option- Direct
27-12-2018,70.53170,UTI Nifty 50 Index Fund - Growth Option- Direct
26-12-2018,70.20650,UTI Nifty 50 Index Fund - Growth Option- Direct
24-12-2018,69.77390,UTI Nifty 50 Index Fund - Growth Option- Direct
21-12-2018,70.36570,UTI Nifty 50 Index Fund - Growth Option- Direct
20-12-2018,71.63450,UTI Nifty 50 Index Fund - Growth Option- Direct
19-12-2018,71.73710,UTI Nifty 50 Index Fund - Growth Option- Direct
18-12-2018,71.35450,UTI Nifty 50 Index Fund - Growth Option- Direct
17-12-2018,71.22200,UTI Nifty 50 Index Fund - Growth Option- Direct
14-12-2018,70.68160,UTI Nifty 50 Index Fund - Growth Option- Direct
13-12-2018,70.59150,UTI Nifty 50 Index Fund - Growth Option- Direct
12-12-2018,70.24020,UTI Nifty 50 Index Fund - Growth Option- Direct
11-12-2018,69.01500,UTI Nifty 50 Index Fund - Growth Option- Direct
10-12-2018,68.62040,UTI Nifty 50 Index Fund - Growth Option- Direct
07-12-2018,69.96100,UTI Nifty 50 Index Fund - Growth Option- Direct
06-12-2018,69.35790,UTI Nifty 50 Index Fund - Growth Option- Direct
05-12-2018,70.54570,UTI Nifty 50 Index Fund - Growth Option- Direct
04-12-2018,71.11240,UTI Nifty 50 Index Fund - Growth Option- Direct
03-12-2018,71.20580,UTI Nifty 50 Index Fund - Growth Option- Direct
30-11-2018,71.16060,UTI Nifty 50 Index Fund - Growth Option- Direct
29-11-2018,71.04310,UTI Nifty 50 Index Fund - Growth Option- Direct
28-11-2018,70.19540,UTI Nifty 50 Index Fund - Growth Option- Direct
27-11-2018,69.91300,UTI Nifty 50 Index Fund - Growth Option- Direct
26-11-2018,69.54120,UTI Nifty 50 Index Fund - Growth Option- Direct
22-11-2018,68.87650,UTI Nifty 50 Index Fund - Growth Option- Direct
21-11-2018,69.35500,UTI Nifty 50 Index Fund - Growth Option- Direct
20-11-2018,69.72150,UTI Nifty 50 Index Fund - Growth Option- Direct
19-11-2018,70.42170,UTI Nifty 50 Index Fund - Growth Option- Direct
16-11-2018,69.89300,UTI Nifty 50 Index Fund - Growth Option- Direct
15-11-2018,69.46590,UTI Nifty 50 Index Fund - Growth Option- Direct
14-11-2018,69.20260,UTI Nifty 50 Index Fund - Growth Option- Direct
13-11-2018,69.24300,UTI Nifty 50 Index Fund - Growth Option- Direct
12-11-2018,68.58840,UTI Nifty 50 Index Fund - Growth Option- Direct
09-11-2018,69.25960,UTI Nifty 50 Index Fund - Growth Option- Direct
06-11-2018,68.90080,UTI Nifty 50 Index Fund - Growth Option- Direct
05-11-2018,68.86220,UTI Nifty 50 Index Fund - Growth Option- Direct
02-11-2018,69.04640,UTI Nifty 50 Index Fund - Growth Option- Direct
01-11-2018,67.92090,UTI Nifty 50 Index Fund - Growth Option- Direct
31-10-2018,67.95200,UTI Nifty 50 Index Fund - Growth Option- Direct
30-10-2018,66.72490,UTI Nifty 50 Index Fund - Growth Option- Direct
29-10-2018,67.06570,UTI Nifty 50 Index Fund - Growth Option- Direct
26-10-2018,65.61930,UTI Nifty 50 Index Fund - Growth Option- Direct
25-10-2018,66.23750,UTI Nifty 50 Index Fund - Growth Option- Direct
24-10-2018,66.82820,UTI Nifty 50 Index Fund - Growth Option- Direct
23-10-2018,66.32180,UTI Nifty 50 Index Fund - Growth Option- Direct
22-10-2018,66.95710,UTI Nifty 50 Index Fund - Growth Option- Direct
19-10-2018,67.33980,UTI Nifty 50 Index Fund - Growth Option- Direct
17-10-2018,68.31490,UTI Nifty 50 Index Fund - Growth Option- Direct
16-10-2018,69.17280,UTI Nifty 50 Index Fund - Growth Option- Direct
15-10-2018,68.70320,UTI Nifty 50 Index Fund - Growth Option- Direct
12-10-2018,68.44360,UTI Nifty 50 Index Fund - Growth Option- Direct
11-10-2018,66.90300,UTI Nifty 50 Index Fund - Growth Option- Direct
10-10-2018,68.37080,UTI Nifty 50 Index Fund - Growth Option- Direct
09-10-2018,67.33680,UTI Nifty 50 Index Fund - Growth Option- Direct
08-10-2018,67.64310,UTI Nifty 50 Index Fund - Growth Option- Direct
05-10-2018,67.43840,UTI Nifty 50 Index Fund - Growth Option- Direct
04-10-2018,69.27890,UTI Nifty 50 Index Fund - Growth Option- Direct
03-10-2018,70.96880,UTI Nifty 50 Index Fund - Growth Option- Direct
01-10-2018,71.94480,UTI Nifty 50 Index Fund - Growth Option- Direct
28-09-2018,71.43450,UTI Nifty 50 Index Fund - Growth Option- Direct
27-09-2018,71.74010,UTI Nifty 50 Index Fund - Growth Option- Direct
26-09-2018,72.23630,UTI Nifty 50 Index Fund - Growth Option- Direct
25-09-2018,72.32570,UTI Nifty 50 Index Fund - Growth Option- Direct
24-09-2018,71.67420,UTI Nifty 50 Index Fund - Growth Option- Direct
21-09-2018,72.82240,UTI Nifty 50 Index Fund - Growth Option- Direct
19-09-2018,73.41720,UTI Nifty 50 Index Fund - Growth Option- Direct
18-09-2018,73.70270,UTI Nifty 50 Index Fund - Growth Option- Direct
17-09-2018,74.34680,UTI Nifty 50 Index Fund - Growth Option- Direct
14-09-2018,75.23940,UTI Nifty 50 Index Fund - Growth Option- Direct
12-09-2018,74.29400,UTI Nifty 50 Index Fund - Growth Option- Direct
11-09-2018,73.75550,UTI Nifty 50 Index Fund - Growth Option- Direct
10-09-2018,74.73590,UTI Nifty 50 Index Fund - Growth Option- Direct
07-09-2018,75.70960,UTI Nifty 50 Index Fund - Growth Option- Direct
06-09-2018,75.37060,UTI Nifty 50 Index Fund - Growth Option- Direct
05-09-2018,74.96820,UTI Nifty 50 Index Fund - Growth Option- Direct
04-09-2018,75.25130,UTI Nifty 50 Index Fund - Growth Option- Direct
03-09-2018,75.65510,UTI Nifty 50 Index Fund - Growth Option- Direct
31-08-2018,76.29560,UTI Nifty 50 Index Fund - Growth Option- Direct
30-08-2018,76.25860,UTI Nifty 50 Index Fund - Growth Option- Direct
29-08-2018,76.35490,UTI Nifty 50 Index Fund - Growth Option- Direct
28-08-2018,76.65970,UTI Nifty 50 Index Fund - Growth Option- Direct
27-08-2018,76.35700,UTI Nifty 50 Index Fund - Growth Option- Direct
24-08-2018,75.48110,UTI Nifty 50 Index Fund - Growth Option- Direct
23-08-2018,75.63330,UTI Nifty 50 Index Fund - Growth Option- Direct
21-08-2018,75.55790,UTI Nifty 50 Index Fund - Growth Option- Direct
20-08-2018,75.43590,UTI Nifty 50 Index Fund - Growth Option- Direct
17-08-2018,74.90470,UTI Nifty 50 Index Fund - Growth Option- Direct
16-08-2018,74.34770,UTI Nifty 50 Index Fund - Growth Option- Direct
14-08-2018,74.67340,UTI Nifty 50 Index Fund - Growth Option- Direct
13-08-2018,74.10800,UTI Nifty 50 Index Fund - Growth Option- Direct
10-08-2018,74.57950,UTI Nifty 50 Index Fund - Growth Option- Direct
09-08-2018,74.84770,UTI Nifty 50 Index Fund - Growth Option- Direct
08-08-2018,74.70820,UTI Nifty 50 Index Fund - Growth Option- Direct
07-08-2018,74.31530,UTI Nifty 50 Index Fund - Growth Option- Direct
06-08-2018,74.30030,UTI Nifty 50 Index Fund - Growth Option- Direct
03-08-2018,74.12990,UTI Nifty 50 Index Fund - Growth Option- Direct
02-08-2018,73.37720,UTI Nifty 50 Index Fund - Growth Option- Direct
01-08-2018,74.02700,UTI Nifty 50 Index Fund - Growth Option- Direct
31-07-2018,74.09400,UTI Nifty 50 Index Fund - Growth Option- Direct
30-07-2018,73.85400,UTI Nifty 50 Index Fund - Growth Option- Direct
27-07-2018,73.58500,UTI Nifty 50 Index Fund - Growth Option- Direct
26-07-2018,72.86660,UTI Nifty 50 Index Fund - Growth Option- Direct
25-07-2018,72.62210,UTI Nifty 50 Index Fund - Growth Option- Direct
24-07-2018,72.63900,UTI Nifty 50 Index Fund - Growth Option- Direct
23-07-2018,72.31850,UTI Nifty 50 Index Fund - Growth Option- Direct
20-07-2018,71.83320,UTI Nifty 50 Index Fund - Growth Option- Direct
19-07-2018,71.48880,UTI Nifty 50 Index Fund - Growth Option- Direct
18-07-2018,71.57680,UTI Nifty 50 Index Fund - Growth Option- Direct
17-07-2018,71.75030,UTI Nifty 50 Index Fund - Growth Option- Direct
16-07-2018,71.28130,UTI Nifty 50 Index Fund - Growth Option- Direct
13-07-2018,71.81060,UTI Nifty 50 Index Fund - Growth Option- Direct
12-07-2018,71.84080,UTI Nifty 50 Index Fund - Growth Option- Direct
11-07-2018,71.34260,UTI Nifty 50 Index Fund - Growth Option- Direct
10-07-2018,71.32680,UTI Nifty 50 Index Fund - Growth Option- Direct
09-07-2018,70.71320,UTI Nifty 50 Index Fund - Growth Option- Direct
06-07-2018,70.19500,UTI Nifty 50 Index Fund - Growth Option- Direct
05-07-2018,70.04790,UTI Nifty 50 Index Fund - Growth Option- Direct
04-07-2018,70.15120,UTI Nifty 50 Index Fund - Growth Option- Direct
03-07-2018,69.69840,UTI Nifty 50 Index Fund - Growth Option- Direct
02-07-2018,69.42220,UTI Nifty 50 Index Fund - Growth Option- Direct
29-06-2018,69.79230,UTI Nifty 50 Index Fund - Growth Option- Direct
28-06-2018,68.98110,UTI Nifty 50 Index Fund - Growth Option- Direct
27-06-2018,69.51370,UTI Nifty 50 Index Fund - Growth Option- Direct
26-06-2018,70.11260,UTI Nifty 50 Index Fund - Growth Option- Direct
25-06-2018,70.06970,UTI Nifty 50 Index Fund - Growth Option- Direct
22-06-2018,70.45480,UTI Nifty 50 Index Fund - Growth Option- Direct
21-06-2018,69.93150,UTI Nifty 50 Index Fund - Growth Option- Direct
20-06-2018,70.11820,UTI Nifty 50 Index Fund - Growth Option- Direct
19-06-2018,69.72050,UTI Nifty 50 Index Fund - Growth Option- Direct
18-06-2018,70.29780,UTI Nifty 50 Index Fund - Growth Option- Direct
15-06-2018,70.41360,UTI Nifty 50 Index Fund - Growth Option- Direct
14-06-2018,70.35100,UTI Nifty 50 Index Fund - Growth Option- Direct
13-06-2018,70.56660,UTI Nifty 50 Index Fund - Growth Option- Direct
12-06-2018,70.47810,UTI Nifty 50 Index Fund - Growth Option- Direct
11-06-2018,70.11720,UTI Nifty 50 Index Fund - Growth Option- Direct
08-06-2018,69.99320,UTI Nifty 50 Index Fund - Growth Option- Direct
07-06-2018,69.99780,UTI Nifty 50 Index Fund - Growth Option- Direct
06-06-2018,69.45710,UTI Nifty 50 Index Fund - Growth Option- Direct
05-06-2018,68.86740,UTI Nifty 50 Index Fund - Growth Option- Direct
04-06-2018,69.09630,UTI Nifty 50 Index Fund - Growth Option- Direct
01-06-2018,69.52630,UTI Nifty 50 Index Fund - Growth Option- Direct
31-05-2018,69.78490,UTI Nifty 50 Index Fund - Growth Option- Direct
30-05-2018,68.93000,UTI Nifty 50 Index Fund - Growth Option- Direct
29-05-2018,69.05290,UTI Nifty 50 Index Fund - Growth Option- Direct
28-05-2018,69.41150,UTI Nifty 50 Index Fund - Growth Option- Direct
25-05-2018,68.87560,UTI Nifty 50 Index Fund - Growth Option- Direct
24-05-2018,68.21990,UTI Nifty 50 Index Fund - Growth Option- Direct
23-05-2018,67.68130,UTI Nifty 50 Index Fund - Growth Option- Direct
22-05-2018,68.36890,UTI Nifty 50 Index Fund - Growth Option- Direct
21-05-2018,68.24010,UTI Nifty 50 Index Fund - Growth Option- Direct
18-05-2018,68.75490,UTI Nifty 50 Index Fund - Growth Option- Direct
17-05-2018,69.31250,UTI Nifty 50 Index Fund - Growth Option- Direct
16-05-2018,69.69020,UTI Nifty 50 Index Fund - Growth Option- Direct
15-05-2018,70.08290,UTI Nifty 50 Index Fund - Growth Option- Direct
14-05-2018,70.11370,UTI Nifty 50 Index Fund - Growth Option- Direct
11-05-2018,70.11350,UTI Nifty 50 Index Fund - Growth Option- Direct
10-05-2018,69.53330,UTI Nifty 50 Index Fund - Growth Option- Direct
09-05-2018,69.69610,UTI Nifty 50 Index Fund - Growth Option- Direct
08-05-2018,69.54010,UTI Nifty 50 Index Fund - Growth Option- Direct
07-05-2018,69.52510,UTI Nifty 50 Index Fund - Growth Option- Direct
04-05-2018,68.89770,UTI Nifty 50 Index Fund - Growth Option- Direct
03-05-2018,69.29340,UTI Nifty 50 Index Fund - Growth Option- Direct
02-05-2018,69.54130,UTI Nifty 50 Index Fund - Growth Option- Direct
30-04-2018,69.67380,UTI Nifty 50 Index Fund - Growth Option- Direct
27-04-2018,69.37030,UTI Nifty 50 Index Fund - Growth Option- Direct
26-04-2018,68.88860,UTI Nifty 50 Index Fund - Growth Option- Direct
25-04-2018,68.58290,UTI Nifty 50 Index Fund - Growth Option- Direct
24-04-2018,68.86660,UTI Nifty 50 Index Fund - Growth Option- Direct
23-04-2018,68.67470,UTI Nifty 50 Index Fund - Growth Option- Direct
20-04-2018,68.54130,UTI Nifty 50 Index Fund - Growth Option- Direct
19-04-2018,68.54970,UTI Nifty 50 Index Fund - Growth Option- Direct
18-04-2018,68.29580,UTI Nifty 50 Index Fund - Growth Option- Direct
17-04-2018,68.44220,UTI Nifty 50 Index Fund - Growth Option- Direct
16-04-2018,68.30930,UTI Nifty 50 Index Fund - Growth Option- Direct
13-04-2018,68.00320,UTI Nifty 50 Index Fund - Growth Option- Direct
