date,nav,scheme_name
07-10-2019,52.90700,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-10-2019,53.13000,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-10-2019,53.49700,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-10-2019,53.60400,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-09-2019,54.68700,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-09-2019,55.18900,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-09-2019,55.45800,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-09-2019,55.14400,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-09-2019,55.81300,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-09-2019,55.81300,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-09-2019,54.48400,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-09-2019,51.79400,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-09-2019,52.40300,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-09-2019,52.12000,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-09-2019,52.98900,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-09-2019,53.12400,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-09-2019,52.95300,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-09-2019,52.96300,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-09-2019,52.66700,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-09-2019,52.42600,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-09-2019,52.00200,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-09-2019,51.78500,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-09-2019,51.77000,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-08-2019,52.42300,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-08-2019,52.01900,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-08-2019,52.17400,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-08-2019,52.58200,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-08-2019,52.21100,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-08-2019,51.51700,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-08-2019,51.06500,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-08-2019,51.56700,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-08-2019,52.21800,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-08-2019,52.44100,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-08-2019,52.21900,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-08-2019,52.37800,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-08-2019,52.16100,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-08-2019,52.99900,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-08-2019,52.80700,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-08-2019,52.34300,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-08-2019,52.43100,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-08-2019,51.78700,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-08-2019,52.47700,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-08-2019,52.44600,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-07-2019,52.72700,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-07-2019,52.23600,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-07-2019,52.86600,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-07-2019,53.33400,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-07-2019,53.42500,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-07-2019,53.32900,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-07-2019,53.71200,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-07-2019,53.71500,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-07-2019,54.08100,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-07-2019,55.16400,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-07-2019,55.63500,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-07-2019,55.75200,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-07-2019,55.56000,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-07-2019,56.03100,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-07-2019,55.69800,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-07-2019,55.42400,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-07-2019,55.69200,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-07-2019,55.79200,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-07-2019,56.82600,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-07-2019,57.47900,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-07-2019,57.58300,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-07-2019,57.58700,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-07-2019,57.62100,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-06-2019,57.43000,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-06-2019,57.44200,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-06-2019,57.32700,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-06-2019,57.00900,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-06-2019,56.59300,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-06-2019,56.72000,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-06-2019,56.74900,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-06-2019,56.27000,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-06-2019,56.54800,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-06-2019,56.53100,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-06-2019,56.95900,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-06-2019,57.27100,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-06-2019,57.64200,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-06-2019,58.04300,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-06-2019,57.74900,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-06-2019,57.77200,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-06-2019,57.72200,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-06-2019,58.56300,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-06-2019,58.67500,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-05-2019,58.46700,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-05-2019,58.29800,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-05-2019,57.94300,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-05-2019,58.36900,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-05-2019,58.34700,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-05-2019,57.60200,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-05-2019,56.56900,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-05-2019,56.48700,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-05-2019,56.48000,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-05-2019,56.58200,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-05-2019,55.17500,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-05-2019,54.80600,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-05-2019,54.71200,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-05-2019,55.13500,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-05-2019,54.98300,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-05-2019,55.94600,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-05-2019,55.81900,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-05-2019,55.84600,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-05-2019,56.40500,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-05-2019,56.63200,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-05-2019,56.96700,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-05-2019,56.99300,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-04-2019,57.56900,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-04-2019,57.90600,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-04-2019,57.95000,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-04-2019,58.22500,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-04-2019,58.09000,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-04-2019,57.96700,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-04-2019,58.63700,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-04-2019,58.91300,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-04-2019,58.83300,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-04-2019,58.62700,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-04-2019,58.69800,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-04-2019,58.83400,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-04-2019,58.73800,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-04-2019,58.79400,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-04-2019,59.13100,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-04-2019,58.88100,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-04-2019,58.95100,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-04-2019,59.48200,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-04-2019,59.49200,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-03-2019,59.40500,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-03-2019,58.77900,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-03-2019,58.28000,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-03-2019,57.72600,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-03-2019,57.09100,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-03-2019,57.33700,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-03-2019,57.68100,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-03-2019,57.80500,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-03-2019,57.53300,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-03-2019,57.65400,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-03-2019,57.18700,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-03-2019,57.21600,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-03-2019,57.36200,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-03-2019,56.77800,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-03-2019,55.83900,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-03-2019,56.00500,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-03-2019,56.09300,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-03-2019,55.71600,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-03-2019,54.52800,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-02-2019,53.77600,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-02-2019,53.39600,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-02-2019,53.27300,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-02-2019,53.26900,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-02-2019,52.92200,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-02-2019,52.75900,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-02-2019,52.33600,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-02-2019,51.96400,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-02-2019,51.84300,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-02-2019,52.31700,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-02-2019,52.51800,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-02-2019,52.56700,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-02-2019,52.62000,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-02-2019,52.72900,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-02-2019,53.21600,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-02-2019,53.82200,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-02-2019,53.52000,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-02-2019,53.65400,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-02-2019,53.90900,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-02-2019,54.10400,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-01-2019,53.91800,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-01-2019,53.73500,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-01-2019,53.40000,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-01-2019,53.40000,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-01-2019,53.99200,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-01-2019,54.64100,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-01-2019,54.74300,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-01-2019,54.97400,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-01-2019,55.06800,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-01-2019,55.28500,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-01-2019,55.43400,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-01-2019,55.58800,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-01-2019,55.65400,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-01-2019,55.60400,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-01-2019,55.68300,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-01-2019,55.83900,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-01-2019,55.60100,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-01-2019,55.53400,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-01-2019,55.67400,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-01-2019,55.65700,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-01-2019,55.48900,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-01-2019,55.82500,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-01-2019,56.38100,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-12-2018,56.32800,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-12-2018,55.99100,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-12-2018,55.42000,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-12-2018,55.15900,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-12-2018,55.21300,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-12-2018,55.52900,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-12-2018,56.07800,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-12-2018,56.25400,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-12-2018,55.60200,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-12-2018,55.52000,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-12-2018,55.31900,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-12-2018,55.26700,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-12-2018,54.99200,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-12-2018,53.82500,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-12-2018,53.07000,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-12-2018,53.96400,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-12-2018,53.88700,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-12-2018,54.56600,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-12-2018,54.90800,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-12-2018,54.83600,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-11-2018,54.80400,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-11-2018,54.56900,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-11-2018,54.22300,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-11-2018,54.52000,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-11-2018,54.10600,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-11-2018,54.05900,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-11-2018,54.18100,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-11-2018,54.06400,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-11-2018,54.49300,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-11-2018,54.24800,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-11-2018,54.30200,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-11-2018,54.10000,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-11-2018,54.12200,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-11-2018,53.99600,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-11-2018,54.41300,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-11-2018,53.77000,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-11-2018,54.04600,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-11-2018,54.42800,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-11-2018,54.39900,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-10-2018,54.02200,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-10-2018,53.24500,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-10-2018,52.92500,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-10-2018,51.87900,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-10-2018,51.92300,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-10-2018,52.02300,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-10-2018,51.49400,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-10-2018,52.03600,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-10-2018,52.54500,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-10-2018,52.92200,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-10-2018,53.92400,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-10-2018,53.32600,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-10-2018,53.05200,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-10-2018,51.98400,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-10-2018,52.90600,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-10-2018,51.01800,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-10-2018,51.35200,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-10-2018,52.11100,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-10-2018,53.17400,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-10-2018,54.18400,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-10-2018,54.62700,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-09-2018,54.50700,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-09-2018,55.18500,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-09-2018,56.21800,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-09-2018,56.16200,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-09-2018,56.36200,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-09-2018,57.56100,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-09-2018,58.36000,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-09-2018,58.83600,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-09-2018,59.71200,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-09-2018,60.05600,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-09-2018,59.34800,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-09-2018,59.20100,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-09-2018,59.99000,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-09-2018,60.57000,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-09-2018,60.18300,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-09-2018,59.89300,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-09-2018,60.20000,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-09-2018,61.49500,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-08-2018,62.01400,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-08-2018,61.92100,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-08-2018,61.64600,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-08-2018,61.60000,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-08-2018,61.56900,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-08-2018,61.34100,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-08-2018,61.66200,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-08-2018,61.72500,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-08-2018,61.37200,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-08-2018,61.25700,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-08-2018,60.74400,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-08-2018,60.70400,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-08-2018,60.07100,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-08-2018,60.38400,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-08-2018,60.67500,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-08-2018,60.78400,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-08-2018,60.70100,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-08-2018,60.94100,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-08-2018,60.90700,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-08-2018,60.22300,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-08-2018,60.27600,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-07-2018,60.10200,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-07-2018,59.84100,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-07-2018,59.74600,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-07-2018,59.52000,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-07-2018,59.09400,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-07-2018,59.27300,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-07-2018,58.50600,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-07-2018,57.94500,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-07-2018,57.51800,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-07-2018,57.99000,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-07-2018,58.60100,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-07-2018,57.74400,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-07-2018,58.85700,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-07-2018,59.41100,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-07-2018,59.43300,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-07-2018,59.35800,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-07-2018,58.87700,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-07-2018,57.93500,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-07-2018,57.58700,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-07-2018,57.90700,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-07-2018,57.82900,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-07-2018,57.41900,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-06-2018,57.40400,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-06-2018,56.49800,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-06-2018,57.60300,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-06-2018,58.26900,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-06-2018,58.43900,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-06-2018,58.68300,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-06-2018,58.64400,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-06-2018,58.93900,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-06-2018,58.78900,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-06-2018,59.21200,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-06-2018,59.50600,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-06-2018,59.79300,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-06-2018,59.78000,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-06-2018,59.89200,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-06-2018,59.45700,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-06-2018,59.35400,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-06-2018,59.14200,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-06-2018,58.37000,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-06-2018,57.75300,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-06-2018,58.72600,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-06-2018,59.21000,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-05-2018,59.81100,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-05-2018,59.71100,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-05-2018,59.87400,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-05-2018,60.03100,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-05-2018,59.30400,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-05-2018,58.63400,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-05-2018,58.81700,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-05-2018,59.22200,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-05-2018,58.95400,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-05-2018,59.96200,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-05-2018,60.71700,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-05-2018,60.56500,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-05-2018,60.54400,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-05-2018,60.87400,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-05-2018,61.14100,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-05-2018,60.91700,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-05-2018,61.66100,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-05-2018,62.14400,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-05-2018,61.91500,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-05-2018,61.56000,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-05-2018,61.91400,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-05-2018,62.20800,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-04-2018,63.01900,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-04-2018,62.43900,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-04-2018,61.96100,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-04-2018,61.77100,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-04-2018,61.95400,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-04-2018,62.17400,HDFC Mid Cap Fund - Growth Option - Direct Plan
